ProgramID_encoded,RMSE,MAE,MAPE(%),Bias,R2,Accuracy,Accuracy+-1,n
145,25529.087091996495,15315.042137252847,1136.3085680241563,-1201.1405450031334,0.24827755441594856,0.2053191489361702,0.6686170212765957,1880
146,1203.5984111396272,646.9106500094862,90.1581228461728,-432.52468018140496,0.3330524816319067,0.8946700507614214,0.9843485617597293,2364
147,8466.394820548687,5618.592526186346,1606.5461727253694,-2907.0560995289406,0.7826792169191248,0.8389830508474576,0.9322033898305084,118
148,5910.538690439834,2846.132908056415,10776.029713944852,-440.53819232962076,-0.0826667469357596,0.7959183673469388,0.8979591836734694,49
149,5516.194851031703,1947.2460872598701,1093.5569589587615,-520.0419162582725,0.27133897411632046,0.8578431372549019,0.9215686274509803,204
150,11555.073652150462,5078.799026527884,8523.194458952952,4176.798391146784,-67.17275484841525,0.6897506925207756,0.7839335180055401,361
151,23562.00394333591,7369.771962206783,5615.69816873939,-2136.116272899456,0.045656988135816645,0.4794188861985472,0.7021791767554479,413
152,9596.286721200751,5886.263664623074,20309.800928417153,5560.005937841947,-41.64522772128259,0.2541743970315399,0.40816326530612246,539
153,6266.7823474611,3546.871801513973,8702.01514256841,2269.227058178388,-0.9576807393706037,0.41148325358851673,0.5933014354066986,209
154,13626.716487614649,8429.018133831985,14818.582676714675,3488.0331396466595,-0.08864571936790488,0.224971450323563,0.7034640274076894,2627
155,17226.618174248,8949.03816905255,272.765183367715,281.0675505151673,0.4484969697325959,0.45714285714285713,0.8489795918367347,245
156,32052.749364683328,20914.655943650116,120676.54099445653,6313.107123205715,0.7189936521158753,0.20793650793650795,0.5650793650793651,630
158,21901.845213144985,14202.934585151643,60415.27037535492,9557.883737649807,-2.6094194548395455,0.09375,0.21875,32
159,7669.6466274202085,6607.449873587981,35471.76795002655,6567.164373885957,-184.5146003764478,0.17391304347826086,0.34782608695652173,23
160,10262.20490117564,9498.492384694739,77398.18053209849,9196.088958461169,-16.38227044336196,0.03225806451612903,0.16129032258064516,31
161,20310.636988410544,14417.708969765843,4448.078460144692,-4604.79546531801,-0.24701928812409246,0.1388888888888889,0.5277777777777778,36
164,6164.694452434954,518.5127028952957,1744.5344082983127,24.7250680622613,0.700507880761269,0.9583876865903426,0.9867107974601838,740526
165,61922.76596599278,39859.64298928024,5561.9916518305845,8170.198592486968,0.01272245567306518,0.1935483870967742,0.3870967741935484,31
167,12420.797334799667,12205.39998243747,662897.950389367,12205.39998243747,-225684049.55219787,0.0,0.0,16
170,12965.639152245769,7801.365318261599,8619.265126246373,242.7766893512097,0.38298742630618265,0.5277777777777778,0.9074074074074074,324
171,12277.461495702017,5526.714452254674,9214.041115937333,-1573.440126381551,0.08494471023741901,0.41714285714285715,0.6085714285714285,350
172,348.5730119852209,270.3000732319098,7412.892632309543,270.3000732319098,-2578.901458275846,1.0,1.0,918
173,8902.220873393042,5594.048177536044,3058.6224080109587,5374.555476730064,-99.76806390475092,0.23029045643153526,0.4024896265560166,482
174,44930.07986435111,24301.391753288568,1230.8265096197126,-9414.624126676654,0.07025388583767578,0.218345228654507,0.7219138250066085,3783
175,15912.072699092,7578.651791579016,27570.142045861452,6957.179753462517,-11.606553975749595,0.7425742574257426,0.8242574257425742,404
176,28710.758539286915,18456.54302266108,8822.084810743961,6332.94210853245,0.1587559308393346,0.2545731707317073,0.6830654101995566,7216
177,3853.9734990717143,2386.811058784922,2451.871451223789,647.1151798507697,0.1946504898684629,0.7931034482758621,0.8620689655172413,58
178,32835.27580581677,16162.996418679128,593.2184722392333,-4472.218810336497,0.3916499600556329,0.36132732486685787,0.8929400518913014,7323
179,2515.0062036392987,1656.3707815338826,14526.350166699964,1548.9463423218047,0.08200767603145698,0.9690402476780186,1.0,323
180,7763.805727274737,1560.3371644786014,40347.67659919491,-607.1895127634401,-0.0347659091521495,0.7513389441469013,0.981637337413925,1307
181,157.41252751575314,109.28138701489314,49.259792354093804,-62.03599565476531,0.20097155206125317,1.0,1.0,2523
182,2844.4754913726683,1172.937969625832,827.445853477757,-235.521180934894,0.5875685739185788,0.7636946386946387,0.9565850815850816,3432
183,7170.523495712452,4928.551814213346,100.0599546275748,-326.47146147274844,0.3347311028090928,0.4791139240506329,0.9069620253164556,1580
184,5515.499990867724,4439.266500449227,1835.4199952715862,2516.8416596410407,-0.33264871675770946,0.3416393442622951,0.5567213114754098,1525
185,35363.30616960497,19978.192415554546,1310.1583845533385,-1985.3042462464891,0.0114027645534176,0.27702978376172993,0.6915544675642595,2451
187,72056.51080235148,47755.63446396931,28749.433866746112,-34743.12630205781,-0.02321003050367776,0.3385579937304075,0.786833855799373,638
188,8780.969140986796,5791.661356060383,11386.699037312663,4466.9211316453075,-0.62324125872926,0.52,0.84,50
189,7162.197605885869,5505.632701328674,5586.38753188489,3758.6334367628356,-0.2840729793883361,0.4622356495468278,0.6616314199395771,331
190,2356.432203122878,1010.8152235993842,258.36859735081634,246.3889341508848,-0.0035358236031122203,0.5102175346077785,0.926829268292683,1517
191,5306.689077365052,2757.115485585143,305.6992286081331,1155.1582039653197,0.9654278073510218,0.7683996896078314,0.9546964903617443,552849
192,11890.02535100492,9067.277977852547,9321.045128652851,-2038.4980828245193,0.12070419412977695,0.39278131634819535,0.9766454352441614,471
193,12114.87551640204,7441.785387273497,2776.226282831368,-6250.939684815528,-0.16792856948591384,0.510548523206751,0.8649789029535865,474
194,1600.974451609835,1454.7789822750358,17427.591056943656,1361.2404883059373,-43.11024601474597,0.9201834862385321,0.9701834862385321,2180
195,19343.747385117123,8560.649468981068,7202.936262194155,-1128.3398495245733,0.7067533760605238,0.3646229899426104,0.6968577760100005,17599
196,1191.5632089916392,616.9354118745478,237.92083045365632,162.04023540856213,0.6579225627287169,0.7729564032697548,0.9807901907356948,14680
197,7086.384279278165,4514.590695093817,11.159561943098849,-2056.64868453727,-0.23075904873226527,0.8716486023958927,1.0,1753
198,2337.041863142188,1273.7230592184271,81.15160121457173,-212.11844122296168,0.5570598998036371,0.8827793629983806,0.9996144057993368,12967
199,1473.6596162922062,1191.3233993762735,12763.04212950923,1022.4349915480544,-0.20567765191033782,0.6561194029850747,0.9211940298507463,1675
200,5562.175651443847,2917.6232631064013,5835.365478934291,114.37879278178046,0.8013216415357943,0.8039100684261975,0.9742913000977517,10230
201,3273.1645322612526,3038.157743821433,674.4656166784965,2937.7693055946875,-8.139344136904953,0.10260586319218241,0.26221498371335505,614
202,989.365900352149,293.93707791262136,3806.308430978877,245.62018443520898,-22.381889630029953,0.9665101004315119,0.970201499471748,78561
203,544.8431640858141,493.26230351404683,11223.927414999094,-427.822054965789,-310.4091419333975,1.0,1.0,941
