ProgramID_encoded,RMSE,MAE,MAPE(%),Bias,R2,Accuracy,Accuracy+-1,n
91,4715.967848701586,4107.768855219645,20185.969035603193,3956.5209179256135,-13826.731443798793,0.24172185430463577,0.30132450331125826,604
92,26281.86551875945,11366.246492675782,2243.653090693915,-1106.3964704996745,0.8462461062957339,0.7926666666666666,0.9343333333333333,6000
93,4348.461595400699,3737.999028510236,2977.642513057981,2569.256650927929,-5.964105328278322,0.1225531914893617,0.3446808510638298,1175
94,22056.585200404737,6314.03637781683,1748.3675343980578,-784.5626897272074,0.05052266622361512,0.32075471698113206,0.7547169811320755,53
95,4525.819467020593,4189.565795641987,1499.0378737068213,4092.3145754517627,-18.050922904376893,0.07563025210084033,0.3025210084033613,119
96,3269.435132379785,2788.591077762553,1094.4401077541154,2512.078772322197,-9.75774711996473,0.2026431718061674,0.5198237885462555,227
97,3702.880574110582,2860.6305986315474,444.8122988481848,333.95102750946205,-0.6357553179875481,0.4430051813471503,0.8082901554404145,386
99,1.4343243603194111,0.4252014680971657,20.911115373751446,-0.29731883090243255,-0.020192706883052303,1.0,1.0,3082
100,66.36626227841691,40.611245115806845,655.5812941064274,14.248730956291435,0.7433716531953443,0.9999430891224342,1.0,52714
102,14529.601206754276,9894.45405291258,2184.810607849311,1968.0370513045243,0.04811305799903387,0.07670869276708693,0.5074983410749834,7535
103,15773.001986600422,11382.293409992832,14967.645480260233,1035.825193226959,0.6793511718300408,0.4331065759637188,0.9210884353741496,4410
104,7575.108091634132,7508.272904986013,33772.70728233121,7503.011977329741,-1225110.4044184352,0.01824817518248175,0.01824817518248175,274
105,89.53079784952477,56.76118385200691,22.953843267455333,-4.236190376979936,0.3485792161729643,0.9996672212978369,1.0,3005
106,415.47255148960755,308.5689684334448,104.00324614809315,8.477592422376896,0.4594805855424271,0.9852378348824494,0.9989065062875888,3658
107,19744.484229964706,9301.068773554704,125.76367870662726,-367.3007574744203,0.9507694926733339,0.9089424254797877,0.9692935892200898,12245
108,28459.1152680201,16643.731834069393,124.54072458870102,-1030.9620855094142,0.895727343051462,0.8558612440191388,0.9464712918660287,3344
109,22801.379083783468,9038.990926019678,7086.704268022256,-1168.4059438392196,0.8930476208880488,0.6662985517306661,0.9237055501214779,31693
110,1.4452834563029913,0.5557816470786647,36.489997606923275,-0.0676230911900397,-3.104801305031657e-05,1.0,1.0,5292
111,12289.745505305054,1577.1876655791198,59794.03989758631,154.5548961627594,0.19888851915005068,0.8730650154798761,0.9287925696594427,646
112,7293.940551530146,447.14260029883997,399.13356216539,-62.515132583530075,0.006285866130768536,0.9447729011615775,0.9599186200180845,57508
113,2300.329802302107,1925.3153458799595,7293.634681650953,1831.2375655433134,-12.256371597158521,0.266199649737303,0.9719789842381786,1713
114,12507.565956432614,8977.109652382987,12608.01136569543,8721.519732339042,-51.862288475022744,0.17857142857142858,0.32142857142857145,56
115,1225.9924663199467,1197.678910849751,2073.6521154884304,1162.3241002179575,-3520.854859146718,0.9855072463768116,1.0,69
116,1755.4580994176663,1294.0850806826636,480.3433475744138,-1241.601714797247,-2.254540064703259,0.19047619047619047,0.9142857142857143,105
117,6628.464479376354,5164.685164930555,5162.921984244907,-1284.9875303819445,0.6997035204338578,0.5533333333333333,0.9977777777777778,450
118,119305.34584931307,99636.70962138045,47523.8004332682,-70803.84257543721,0.3585707524121078,0.6862385321100918,0.7559633027522936,545
119,9274.94125141374,6151.261080487167,81.20997827257209,-802.1954303187377,0.7867887671348117,0.6409176029962547,0.9770599250936329,2136
120,9322.739008383625,7537.048381286106,30400.788696469095,6627.168701998119,-16.157110561923105,0.21408045977011494,0.3850574712643678,696
121,6171.080273866683,4216.61974415309,19746.117841494644,3218.5574407980475,-139.74665627992903,0.5492957746478874,0.5985915492957746,142
122,1062.917542892124,970.57421875,47126.76866319444,-258.31640625,-1694689.5544817448,1.0,1.0,3
123,46361.70975172576,39266.07763671875,99134.7610420392,39266.07763671875,-4.640574401791149,0.125,0.375,8
126,83573.31701120715,52511.31821573614,13781.658352455397,-20343.43152477128,0.25474210444966594,0.39589309980371434,0.5840253661482712,13246
127,34697.97004235229,26775.947998046875,437.2375218907749,-22068.025146484375,-0.7144813932193337,0.0,0.0,2
128,4578.031996702068,4572.27587890625,1991.5719431627074,4572.27587890625,-396.9167929301251,0.0,0.0,2
129,12729.485227461022,10502.158837890625,2068.295180036008,8478.308740234375,-568.1067041871624,0.4,0.4,5
130,3203.1435546875,3203.1435546875,24639.56580528846,3203.1435546875,,0.0,1.0,1
131,8960.992426899047,5378.594805036272,48409.56161522488,-2951.323704310826,0.2349773025789016,0.7142857142857143,0.9285714285714286,28
132,9818.897144509225,4367.456316253485,3529.444500953779,220.0286036249868,0.23679749222687785,0.500724112961622,0.8508327299058653,5524
133,3901.3166840863555,1188.984726930914,1329.5665042184262,-250.20326158922117,0.3956972598706714,0.8125679495542509,0.9547727766905849,4599
134,12041.806208847536,3234.681015502724,1080.5512651276326,141.1607892842405,0.7960201136981507,0.8842592592592593,0.952020202020202,2376
135,8615.491823169217,5797.248654679865,2198.5965698769755,5111.36441632842,-1.1504916590491114,0.25666199158485276,0.40813464235624125,713
136,35081.97748856587,21853.579223632812,3848.4960316325287,21853.579223632812,-0.6353723039915646,0.25,0.75,4
137,10219.399605234923,9829.634919819078,3292.528405768249,5472.4873046875,-228.91248141879822,0.21052631578947367,0.21052631578947367,19
138,26877.005526137025,20283.7942991931,197465.30305190344,11612.701303809581,0.03835109580753393,0.15151515151515152,0.26262626262626265,99
139,76734.04863405022,45238.88962026743,43830.785136160244,-11556.602961613582,0.48430625841850394,0.3076923076923077,0.38461538461538464,13
140,9950.942257764513,7580.620303883272,8230.0643160389,5450.507309857537,0.34897915679561264,0.058823529411764705,0.38235294117647056,34
141,10954.81169901897,4891.417541844028,30837.805412702295,1477.300034616377,-1.1013574297659279,0.6433566433566433,0.8251748251748252,572
142,6508.521389264211,6204.406494140625,93509.26682245165,5982.473388671875,-49836293.91118793,0.1,0.1,10
143,49416.169254549895,21772.817785290703,26928.329088616556,8852.25304202757,0.03241325884594748,0.07246376811594203,0.2898550724637681,138
144,28126.94820890614,13318.483333324144,408.0937968955144,3256.549620082097,0.34676558249522704,0.24654622741764082,0.5961742826780021,941
145,24974.23795041412,15170.800924715082,988.4577311966046,1762.7441052051302,0.2805983348400901,0.2851063829787234,0.6648936170212766,1880
146,1375.931894134112,718.1566359193998,91.45523485354914,-512.5382681998303,0.12838975797238228,0.8908629441624365,0.9703891708967851,2364
147,7444.337154744347,5868.220689159329,6973.366912918573,-531.7484260171146,0.8319818127859093,0.635593220338983,0.788135593220339,118
148,5403.226353492315,3331.395538641482,5812.923392138552,1048.869877717933,0.0952116668495615,0.5510204081632653,0.6938775510204082,49
149,6703.354515382114,2731.223949058383,1343.9452822296114,383.0518101710899,-0.07604570960837642,0.7647058823529411,0.9068627450980392,204
150,11346.02873421153,5414.605071440298,7852.086952246506,4083.5586414601335,-64.728415998574,0.592797783933518,0.7229916897506925,361
151,23157.046001816572,6925.734451460204,6163.202526448122,-2062.1703681483973,0.07817949184503192,0.46731234866828086,0.6949152542372882,413
152,7755.988101707657,5260.424369967714,11098.737426583924,5065.942951435945,-26.857252147596757,0.2653061224489796,0.4174397031539889,539
153,7316.220651820483,4609.074106116044,12875.612284298,3522.23769650619,-1.6682482620042527,0.3349282296650718,0.44976076555023925,209
154,12920.028315573998,7888.172291767656,16901.422372713507,2962.8713205582203,0.021341754160751458,0.23372668443090977,0.7312523791397031,2627
155,18512.029369463704,8218.969448541135,304.36485310691745,-1743.814163145727,0.36312249610022396,0.5061224489795918,0.8326530612244898,245
156,27446.226311595932,18733.028330388144,97094.20145396309,7306.565638175844,0.7939603347822836,0.20952380952380953,0.5619047619047619,630
158,16434.18386191542,12954.849946975708,74679.65837637168,8173.440275192261,-1.0322270468021166,0.125,0.40625,32
159,6871.736544297115,5894.380402938179,30941.332544559544,5711.701108186141,-147.92252367991085,0.21739130434782608,0.34782608695652173,23
